c_x,c_y,c_psi_degree,psi_unity_degree,c_speed_kmh,steering_angle,throttle,a0,a1,a2,a3,cte,epsi,delta_position,global_x_1,global_x_2,global_x_3,global_x_4,global_x_5,global_x_6,global_y_1,global_y_2,global_y_3,global_y_4,global_y_5,global_y_6,veh_x_1,veh_x_2,veh_x_3,veh_x_4,veh_x_5,veh_x_6,veh_y_1,veh_y_2,veh_y_3,veh_y_4,veh_y_5,veh_y_6,
-176.933,-85.3579,270.781,179.219,22.6432,-1.43824,14.8108,-0.0928433,0.0163208,0.0046072,6.91032e-05,-0.0928433,-0.0163193,0.0253876,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-8.50691,5.28284,14.9865,29.8578,39.3295,46.2819,0.0872252,-0.0253876,1.64724,6.16502,11.9765,17.3623,
-176.876,-86.9851,271.692,178.308,22.3823,-1.62019,11.7232,-0.0925151,0.016279,0.00498829,6.54099e-05,-0.0925151,-0.0162776,0.117841,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-10.1326,3.65365,13.3827,28.324,37.8869,44.9241,0.214102,-0.117841,1.40023,5.68089,11.341,16.6155,
-176.822,-88.1134,272.273,177.727,22.7392,-1.66787,14.1469,-0.0913798,0.0179167,0.00523073,6.3168e-05,-0.0913798,-0.0179148,0.164674,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-11.2595,2.52266,12.2666,27.2505,36.8703,43.9606,0.306973,-0.164674,1.25472,5.38373,10.9466,16.1495,
-176.746,-89.3682,273.004,176.997,22.8251,-1.8998,10.5297,-0.0895014,0.0189824,0.00548604,6.04616e-05,-0.0895014,-0.0189801,0.207278,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-12.5117,1.2633,11.0245,26.0599,35.7498,42.9059,0.440076,-0.207278,1.08775,5.02535,10.4651,15.5772,
-176.65,-90.6197,273.814,176.186,22.7381,-1.98931,9.63495,-0.0886137,0.0193378,0.00572391,5.76002e-05,-0.0886137,-0.0193354,0.236871,-176.962,-176.886,-175.082,-170.362,-164.422,-158.942,-76.8506,-90.6406,-100.321,-115.129,-124.521,-131.399,-13.7593,0.00520737,9.78377,24.8733,34.6392,41.8668,0.605163,-0.236871,0.920023,4.64467,9.94689,14.9573,
-176.524,-91.9884,274.795,175.205,22.2652,-2.0715,10.3746,-0.141621,0.0750697,0.00206129,0.000118898,-0.141621,-0.0749292,-0.740944,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-1.37331,8.42364,23.5748,33.43,40.7424,51.6667,-0.248271,0.740944,4.20656,9.34071,14.2266,25.6634,
-176.403,-93.1043,275.565,174.435,22.5732,-4.05081,14.5509,-0.0849266,0.0651998,0.00264266,0.00011276,-0.0849266,-0.0651077,-0.61519,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-2.49891,7.31045,22.5068,32.4301,39.8075,50.8844,-0.242318,0.61519,3.87694,8.87823,13.6654,24.9544,
-176.228,-94.3401,277.072,172.928,22.722,-3.23048,11.2399,-0.0609005,0.0440896,0.00335469,0.000101768,-0.0609005,-0.0440611,-0.401666,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-3.75229,6.07623,21.3531,31.4046,38.9053,50.2753,-0.197531,0.401666,3.26258,8.00112,12.5926,23.5864,
-176,-95.6934,278.738,171.262,22.2741,-2.67686,9.84742,-0.0639946,0.0236723,0.00402427,9.10016e-05,-0.0639946,-0.0236679,-0.204404,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-5.1288,4.71298,20.0665,30.2515,37.8826,49.5674,-0.108826,0.204404,2.62002,7.06436,11.4358,22.0944,
-175.744,-97.0401,280.009,169.991,22.5956,-1.6857,14.6365,-0.0795681,0.0127213,0.00454809,8.36264e-05,-0.0795681,-0.0127206,-0.081966,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-6.50066,3.34564,18.749,29.0301,36.7562,48.6746,-0.0128642,0.081966,2.15639,6.37371,10.5748,20.9716,
-175.498,-98.2649,280.82,169.18,22.6927,-1.41259,11.8827,-0.090835,0.0103459,0.0049378,7.92536e-05,-0.090835,-0.0103455,-0.0224887,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-7.74944,2.09722,17.5284,27.8682,35.653,47.7174,0.0670969,0.0224887,1.87859,5.94989,10.0412,20.2682,
-175.213,-99.61,281.591,168.409,22.3243,-1.40534,11.1309,-0.0982356,0.0111303,0.00532006,7.53207e-05,-0.0982356,-0.0111299,0.0143424,-176.886,-175.082,-170.362,-164.422,-158.942,-146.632,-90.6406,-100.321,-115.129,-124.521,-131.399,-141.329,-9.12275,0.72242,16.1772,26.5707,34.4099,46.6108,0.162676,-0.0143424,1.63408,5.56597,9.5522,19.616,
-174.968,-100.709,282.099,167.901,22.6495,-1.5014,14.6145,-0.0581234,0.0348716,0.00389351,0.000102113,-0.0581234,-0.0348575,-1.48161,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-0.403465,15.0653,25.4934,33.3676,45.6573,54.1864,-0.029588,1.48161,5.3211,9.2376,19.1927,29.5912,
-174.711,-101.805,282.758,167.242,22.3463,-3.17539,10.057,-0.0379334,0.0306431,0.00442907,9.62471e-05,-0.0379334,-0.0306335,-1.29978,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-1.52977,13.9554,24.4269,32.3456,44.7489,53.3969,-0.033504,1.29978,5.01915,8.84488,18.6581,28.9578,
-174.46,-102.773,283.703,166.297,22.2767,-2.47398,12.9735,-0.0396597,0.0212711,0.00495159,8.83955e-05,-0.0396597,-0.0212679,-1.05482,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-2.53024,12.9748,23.5062,31.487,44.0504,52.8672,-0.0228628,1.05482,4.60097,8.29557,17.9029,28.0585,
-174.159,-103.859,284.683,165.317,22.7151,-2.32534,13.6748,-0.0518925,0.0142143,0.00545115,8.08915e-05,-0.0518925,-0.0142133,-0.81676,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-3.65658,11.8646,22.4552,30.498,43.224,52.2132,0.00450775,0.81676,4.18221,7.73971,17.1307,27.134,
-173.842,-104.94,285.651,164.349,22.3558,-1.93221,9.81706,-0.0692709,0.00901084,0.00588748,7.40571e-05,-0.0692709,-0.00901059,-0.602751,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-4.78258,10.7501,21.396,29.4978,42.3806,51.5375,0.052818,0.602751,3.78881,7.20994,16.3846,26.2346,
-173.476,-106.135,286.518,163.482,22.2981,-1.68916,13.6843,-0.0866087,0.00853054,0.00628207,6.83752e-05,-0.0866087,-0.00853034,-0.428323,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-6.03096,9.50828,20.2011,28.3537,41.3738,50.6787,0.113376,0.428323,3.453,6.75121,15.7299,25.4404,
-173.133,-107.209,287.165,162.835,22.7502,-1.7115,14.3767,-0.0977866,0.0115507,0.00658382,6.43801e-05,-0.0977866,-0.0115502,-0.310107,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-7.1564,8.3854,19.1117,27.301,40.4217,49.8355,0.170599,0.310107,3.21389,6.41985,15.251,24.8558,
-172.614,-108.756,288.188,161.812,22.4804,-1.94018,10.0157,-0.107673,0.0158448,0.00697808,5.84512e-05,-0.107673,-0.0158435,-0.150683,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-8.78436,6.75745,17.5339,25.7792,39.0554,48.6393,0.288743,0.150683,2.86245,5.92166,14.5171,23.9522,
-172.194,-109.94,289.032,160.968,22.4138,-2.14679,12.5664,-0.111882,0.0191846,0.00724519,5.38922e-05,-0.111882,-0.0191822,-0.0400862,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-10.035,5.50308,16.3183,24.6077,38.0091,47.7309,0.406976,0.0400862,2.59288,5.53035,13.9294,23.2224,
-171.754,-111.116,289.962,160.038,22.4449,-2.33109,13.0397,-0.114298,0.0217942,0.00748266,4.91787e-05,-0.114298,-0.0217907,0.0615685,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-11.2832,4.24693,15.1022,23.4381,36.9741,46.8454,0.557476,-0.0615685,2.31534,5.11788,13.2983,22.4322,
-171.385,-112.053,290.762,159.238,22.4788,-2.33109,13.0397,-0.115186,0.0234024,0.00765075,4.53612e-05,-0.115186,-0.0233982,0.133384,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-12.2806,3.23938,14.1268,22.5011,36.15,46.1479,0.702533,-0.133384,2.09166,4.77748,12.768,21.7632,
-170.854,-113.333,291.902,158.098,22.8436,-2.66011,12.181,-0.115075,0.025539,0.00784996,4.02702e-05,-0.115075,-0.0255335,0.213033,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-13.6503,1.84995,12.7794,21.2055,35.0106,45.1855,0.931359,-0.213033,1.79506,4.31381,12.0313,20.8259,
-170.294,-114.599,293.211,156.789,22.4537,-2.74026,8.61879,-0.115231,0.0252656,0.00801462,3.48643e-05,-0.115231,-0.0252602,0.270709,-175.082,-170.362,-164.422,-158.942,-146.632,-134.677,-100.321,-115.129,-124.521,-131.399,-141.329,-147.489,-15.0098,0.460263,11.4328,19.9142,33.892,44.2652,1.22758,-0.270709,1.48711,3.81266,11.2127,19.7725,
-169.653,-115.96,294.637,155.363,22.3696,-2.70838,12.4682,-0.211124,0.0507096,0.00711892,3.96151e-05,-0.211124,-0.0506662,-1.1861,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-1.05037,9.96248,18.4992,32.6569,43.2399,49.704,-0.298063,1.1861,3.29983,10.3497,18.6486,24.6832,
-169.15,-116.969,295.66,154.34,22.7444,-3.00761,14.3537,-0.182408,0.048441,0.00731432,3.47778e-05,-0.182408,-0.0484032,-0.991676,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-2.1835,8.85408,17.4271,31.7084,42.4378,49.0085,-0.295761,0.991676,2.95275,9.74886,17.8577,23.776,
-168.684,-117.859,296.687,153.313,22.7975,-3.13966,10.2751,-0.162442,0.0448774,0.00746408,3.03053e-05,-0.162442,-0.0448473,-0.816003,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-3.19276,7.86614,16.473,30.8738,41.7469,48.4227,-0.27329,0.816003,2.62302,9.16193,17.077,22.8766,
-168.016,-119.065,298.22,151.78,22.3563,-3.11034,9.62685,-0.143746,0.0385331,0.00762936,2.42675e-05,-0.143746,-0.0385141,-0.587066,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-4.57717,6.5069,15.159,29.7295,40.8104,47.639,-0.206058,0.587066,2.16324,8.31465,15.9361,21.555,
-167.447,-120.037,299.38,150.62,22.6973,-2.92521,13.8407,-0.133765,0.0354349,0.00772897,2.0134e-05,-0.133765,-0.0354201,-0.436484,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-5.70617,5.39169,14.0739,28.766,39.999,46.9399,-0.13204,0.436484,1.83714,7.69226,15.0878,20.5673,
-166.793,-121.104,300.671,149.329,22.7507,-2.96476,10.4274,-0.12543,0.0323185,0.00781196,1.59157e-05,-0.12543,-0.0323073,-0.296498,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-6.95951,4.14834,12.8599,27.6802,39.0769,46.1395,-0.0219012,0.296498,1.50123,7.02392,14.1645,19.4863,
-166.253,-121.946,301.697,148.303,22.6938,-2.84445,10.0131,-0.120996,0.0301036,0.00786037,1.28112e-05,-0.120996,-0.0300945,-0.205332,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-7.95949,3.15229,11.884,26.8009,38.3236,45.4804,0.085948,0.205332,1.25383,6.51017,13.4455,18.6399,
-165.56,-122.983,302.945,147.055,22.5906,-2.80827,10.5949,-0.117088,0.0280198,0.00790191,9.29495e-06,-0.117088,-0.0280125,-0.118846,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-9.20259,1.90914,10.6617,25.6895,37.3606,44.6289,0.241574,0.118846,0.976866,5.90697,12.5896,17.6269,
-164.92,-123.9,304.086,145.914,22.182,-2.72461,11.6484,-0.114774,0.0258698,0.00792404,6.29997e-06,-0.114774,-0.025864,-0.0647776,-170.362,-164.422,-158.942,-146.632,-134.677,-126.496,-115.129,-124.521,-131.399,-141.329,-147.489,-150.849,-10.3144,0.792689,9.56055,24.6835,36.4853,43.8524,0.408668,0.0647776,0.748403,5.37839,11.8274,16.719,
-164.262,-124.806,305.11,144.89,22.568,-2.61671,15.6426,0.00436123,-0.00524139,0.00925105,-1.08439e-05,0.00436123,0.00524135,-0.560814,-164.422,-158.942,-146.632,-134.677,-126.496,-108.562,-124.521,-131.399,-141.329,-147.489,-150.849,-155.499,-0.325617,8.45306,23.6563,35.5715,43.0248,57.1439,0.0339542,0.560814,4.91986,11.157,15.9161,27.9133,
-163.512,-125.802,306.248,143.752,22.6331,-2.42304,10.3491,-0.0289453,-0.00176647,0.00916951,-1.30636e-05,-0.0289453,0.00176647,-0.376249,-164.422,-158.942,-146.632,-134.677,-126.496,-108.562,-124.521,-131.399,-141.329,-147.489,-150.849,-155.499,-1.57135,7.21606,22.503,34.5397,42.0862,56.4408,0.0239581,0.376249,4.43229,10.4314,15.0415,26.7557,
-162.9,-126.588,307.097,142.903,22.591,-2.32288,10.4542,-0.0501453,0.00189153,0.00909838,-1.45901e-05,-0.0501453,-0.00189153,-0.255229,-164.422,-158.942,-146.632,-134.677,-126.496,-108.562,-124.521,-131.399,-141.329,-147.489,-150.849,-155.499,-2.56695,6.22472,21.57,33.6943,41.3081,55.8347,0.0330867,0.255229,4.08448,9.90467,14.4026,25.9029,
-162.122,-127.556,308.118,141.882,22.5161,-2.32288,10.4542,-0.0697631,0.00683522,0.00900308,-1.63014e-05,-0.0697631,-0.00683512,-0.129631,-164.422,-158.942,-146.632,-134.677,-126.496,-108.562,-124.521,-131.399,-141.329,-147.489,-150.849,-155.499,-3.80797,4.98627,20.3973,32.6234,40.3162,55.0453,0.0641568,0.129631,3.68488,9.28814,13.6497,24.8894,
-161.409,-128.413,309.071,140.929,22.1451,-2.40721,12.1727,-0.0817472,0.010381,0.00890998,-1.77902e-05,-0.0817472,-0.0103807,-0.0334072,-164.422,-158.942,-146.632,-134.677,-126.496,-108.562,-124.521,-131.399,-141.329,-147.489,-150.849,-155.499,-4.92126,3.87284,19.3409,31.6584,39.4227,54.3367,0.114201,0.0334072,3.33186,8.73101,12.964,23.9572,
-160.599,-129.353,310.101,139.899,22.11,-2.40453,15.8777,-0.0900451,0.0145178,0.00880199,-1.92975e-05,-0.0900451,-0.0145168,0.0501802,-164.422,-158.942,-146.632,-134.677,-126.496,-108.562,-124.521,-131.399,-141.329,-147.489,-150.849,-155.499,-6.15827,2.63296,18.1578,30.5705,38.4096,53.5189,0.188737,-0.0501802,2.9696,8.14638,12.239,22.9623,
-159.6,-130.466,311.349,138.651,22.3126,-2.55269,16.1973,-0.0935134,0.0189649,0.00866534,-2.10017e-05,-0.0935134,-0.0189626,0.121719,-164.422,-158.942,-146.632,-134.677,-126.496,-108.562,-124.521,-131.399,-141.329,-147.489,-150.849,-155.499,-7.64888,1.13506,16.722,29.2445,37.1709,52.5102,0.308652,-0.121719,2.55914,7.46429,11.3852,21.7768,
-158.653,-131.476,312.519,137.481,22.8929,-2.7078,14.2367,-0.159396,0.0426843,0.00757974,-1.10867e-05,-0.159396,-0.0426584,-2.20129,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-0.251228,15.3872,28.0072,36.0121,51.5603,62.1414,-0.160791,2.20129,6.84977,10.6081,20.6843,29.1018,
-157.947,-132.198,313.447,136.553,22.9586,-2.7078,14.2367,-0.139951,0.0420566,0.00749898,-1.20883e-05,-0.139951,-0.0420318,-1.93634,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-1.26407,14.4106,27.1043,35.1689,50.8784,61.5945,-0.172058,1.93634,6.37973,10.0078,19.8309,28.0758,
-157.138,-132.993,314.669,135.331,22.4762,-3.2818,8.44083,-0.122586,0.0380309,0.00739714,-1.32983e-05,-0.122586,-0.0380126,-1.61197,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-2.40178,13.3143,26.0998,34.24,50.1553,61.0448,-0.161728,1.61197,5.78369,9.23901,18.7248,26.7395,
-156.406,-133.681,315.788,134.212,22.3593,-2.84281,13.2613,-0.112914,0.0335854,0.00730436,-1.43141e-05,-0.112914,-0.0335728,-1.33415,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-3.40856,12.3392,25.2037,33.4098,49.5074,60.5513,-0.132312,1.33415,5.2554,8.5511,17.7243,25.5248,
-155.663,-134.356,316.826,133.174,22.4255,-2.81663,14.3181,-0.105005,0.0302925,0.00721509,-1.51895e-05,-0.105005,-0.0302832,-1.09409,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-4.41361,11.3581,24.2915,32.556,48.8171,60.0005,-0.0868891,1.09409,4.78169,7.92821,16.8084,24.4075,
-154.62,-135.267,318.148,131.852,22.8567,-2.64632,13.7646,-0.0968571,0.0273006,0.00709659,-1.62265e-05,-0.0968571,-0.0272938,-0.813949,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-5.79976,9.99498,23.01,31.3449,47.8065,59.1622,-0.00292616,0.813949,4.20224,7.1573,15.66,22.9991,
-153.651,-136.077,319.326,130.674,22.9507,-2.57206,9.73497,-0.0914925,0.0246635,0.00699007,-1.70906e-05,-0.0914925,-0.0246586,-0.591514,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-7.06125,8.74695,21.829,30.2228,46.8558,58.3601,0.0997177,0.591514,3.71136,6.49434,14.6566,21.7606,
-152.571,-136.944,320.615,129.385,22.4335,-2.43643,9.01279,-0.0876549,0.0214657,0.00687449,-1.79825e-05,-0.0876549,-0.0214624,-0.37946,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-8.44245,7.37281,20.5217,28.976,45.7883,57.4494,0.243237,0.37946,3.20437,5.79791,13.5841,20.4277,
-151.578,-137.71,321.679,128.321,22.3622,-2.24953,14.0799,-0.0853156,0.0200051,0.00677413,-1.86867e-05,-0.0853156,-0.0200024,-0.228048,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-9.69017,6.12489,19.324,27.825,44.7791,56.5653,0.38568,0.228048,2.80818,5.2442,12.7167,19.3424,
-150.673,-138.387,322.542,127.458,22.8125,-2.21822,14.7403,-0.0830791,0.0201368,0.00668687,-1.92398e-05,-0.0830791,-0.0201341,-0.121954,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-10.8137,4.99717,18.2336,26.7703,43.8349,55.7195,0.517575,0.121954,2.50316,4.81096,12.0275,18.4751,
-149.445,-139.27,323.71,126.29,22.9109,-2.24689,10.4799,-0.0801227,0.0196951,0.00657038,-1.99703e-05,-0.0801227,-0.0196925,-0.00567691,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-12.3134,3.48616,16.7683,25.3504,42.5585,54.5721,0.72353,0.00567691,2.11655,4.24985,11.117,17.321,
-148.409,-139.986,324.699,125.301,22.8094,-2.18437,9.67818,-0.0786983,0.018725,0.0064738,-2.05765e-05,-0.0786983,-0.0187228,0.0685138,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-13.5581,2.22674,15.5434,24.1609,41.4851,53.6039,0.921903,-0.0685138,1.81282,3.79769,10.3669,16.3625,
-147.471,-140.613,325.607,124.393,22.3643,-2.11526,10.73,-0.0779523,0.0172319,0.0063876,-2.11269e-05,-0.0779523,-0.0172302,0.116236,-158.942,-146.632,-134.677,-126.496,-108.562,-95.2065,-131.399,-141.329,-147.489,-150.849,-155.499,-157.609,-14.6701,1.09704,14.4418,23.0898,40.5159,52.7282,1.12428,-0.116236,1.55376,3.40178,9.69549,15.4983,
-146.421,-141.293,326.539,123.461,22.3053,-1.99513,15.0214,-0.125841,0.0302142,0.00565411,-1.3973e-05,-0.125841,-0.0302051,-1.30617,-146.632,-134.677,-126.496,-108.562,-95.2065,-73.8617,-141.329,-147.489,-150.849,-155.499,-157.609,-159.129,-0.156347,13.2139,21.8907,39.4169,51.7221,70.3673,-0.146482,1.30617,3.01324,9.02259,14.6259,25.1267,
-145.463,-141.893,327.289,122.711,22.8234,-2.10903,15.9625,-0.11162,0.0300613,0.00557716,-1.41814e-05,-0.11162,-0.0300522,-1.12054,-146.632,-134.677,-126.496,-108.562,-95.2065,-73.8617,-141.329,-147.489,-150.849,-155.499,-157.609,-159.129,-1.28819,12.0999,20.7983,38.4017,50.7792,69.5603,-0.156922,1.12054,2.71385,8.4932,13.935,24.1906,
-144.384,-142.547,328.219,121.781,22.959,-2.20133,10.9158,-0.0977513,0.0280381,0.00548942,-1.44333e-05,-0.0977513,-0.0280308,-0.911043,-146.632,-134.677,-126.496,-108.562,-95.2065,-73.8617,-141.329,-147.489,-150.849,-155.499,-157.609,-159.129,-2.55209,10.855,19.5781,37.273,49.7372,68.6823,-0.148934,0.911043,2.36294,7.85579,13.0959,23.0454,
-143.073,-143.307,329.353,120.647,22.8808,-2.13836,9.66203,-0.0855068,0.0249572,0.00538622,-1.47336e-05,-0.0855068,-0.024952,-0.682254,-146.632,-134.677,-126.496,-108.562,-95.2065,-73.8617,-141.329,-147.489,-150.849,-155.499,-157.609,-159.129,-4.07033,9.35507,18.1053,35.9054,48.4708,67.6091,-0.112181,0.682254,1.96123,7.10281,12.0952,21.6678,
-141.974,-143.919,330.295,119.705,22.7768,-2.04685,10.4163,-0.0787705,0.0221019,0.00530294,-1.49794e-05,-0.0787705,-0.0220983,-0.515054,-146.632,-134.677,-126.496,-108.562,-95.2065,-73.8617,-141.329,-147.489,-150.849,-155.499,-157.609,-159.129,-5.329,8.10764,16.8777,34.7598,47.4056,66.6985,-0.058758,0.515054,1.65014,6.49865,11.284,20.541,
-140.426,-144.743,331.55,118.45,22.7044,-1.92803,11.4347,-0.0736121,0.0186892,0.00519165,-1.5306e-05,-0.0736121,-0.018687,-0.324387,-146.632,-134.677,-126.496,-108.562,-95.2065,-73.8617,-141.329,-147.489,-150.849,-155.499,-157.609,-159.129,-7.08265,6.36333,15.1561,33.1403,45.8878,65.379,0.0451667,0.324387,1.26701,5.72248,10.2296,19.0615,
-139.313,-145.311,332.406,117.594,22.6735,-1.75046,12.2045,-0.0719964,0.0166536,0.00511529,-1.55294e-05,-0.0719964,-0.016652,-0.217097,-146.632,-134.677,-126.496,-108.562,-95.2065,-73.8617,-141.329,-147.489,-150.849,-155.499,-157.609,-159.129,-8.33077,5.11788,13.9238,31.9725,44.7859,64.4069,0.138769,0.217097,1.02826,5.21458,9.53074,18.0705,
-138.192,-145.865,333.179,116.821,22.6964,-1.67722,12.5506,-0.0705314,0.0158525,0.00504192,-1.57329e-05,-0.0705314,-0.0158512,-0.136648,-146.632,-134.677,-126.496,-108.562,-95.2065,-73.8617,-141.329,-147.489,-150.849,-155.499,-157.609,-159.129,-9.57807,3.87042,12.6865,30.79,43.6605,63.3948,0.239731,0.136648,0.82896,4.77145,8.91438,17.1887,
-137.178,-146.351,333.889,116.111,22.3122,-1.64158,12.3665,-0.0689581,0.0146993,0.00497659,-1.5922e-05,-0.0689581,-0.0146983,-0.0791699,-146.632,-134.677,-126.496,-108.562,-95.2065,-73.8617,-141.329,-147.489,-150.849,-155.499,-157.609,-159.129,-10.6989,2.74723,11.5712,29.7221,42.643,62.4783,0.348867,0.0791699,0.6622,4.38009,8.36324,16.3924,
-136.043,-146.879,334.607,115.393,22.4361,-1.55233,16.0248,-0.0671763,0.0144947,0.00490589,-1.61159e-05,-0.0671763,-0.0144937,-0.0352458,-146.632,-134.677,-126.496,-108.562,-95.2065,-73.8617,-141.329,-147.489,-150.849,-155.499,-157.609,-159.129,-11.9459,1.4958,10.3264,28.5225,41.4922,61.4266,0.473385,0.0352458,0.507678,3.99787,7.81883,15.5989,
-135.126,-147.295,335.16,114.84,22.5306,-1.57768,14.8115,-0.0650881,0.0146044,0.00484988,-1.62677e-05,-0.0650881,-0.0146034,-0.0125028,-146.632,-134.677,-126.496,-108.562,-95.2065,-73.8617,-141.329,-147.489,-150.849,-155.499,-157.609,-159.129,-12.9473,0.489537,9.32425,27.5532,40.5593,60.5678,0.58044,0.0125028,0.399629,3.71392,7.40944,14.9966,
-133.852,-147.854,335.877,114.123,22.9838,-1.57614,13.9455,-0.0385378,0.0117801,0.00486527,-1.70151e-05,-0.0385378,-0.0117795,-0.27275,-134.677,-126.496,-108.562,-95.2065,-73.8617,-42.3817,-147.489,-150.849,-155.499,-157.609,-159.129,-159.099,-0.902026,7.93684,26.2058,39.2572,59.3591,88.0777,-0.00378232,0.27275,3.35866,6.89112,14.2273,27.1203,
